Timestamp,X,Y,Z
1789375478.307788,0.0403900146484375,-0.589202880859375,-0.805938720703125
1789375478.406835,0.205780029296875,-0.6960296630859375,-0.756195068359375
1789375478.506503,0.1848907470703125,-0.779510498046875,-0.48681640625
1789375478.6058311,-1.36724853515625,0.13433837890625,-1.4457855224609375
1789375478.705425,1.0655364990234375,-1.30682373046875,0.4547882080078125
1789375478.804959,-1.6930084228515625,0.6417694091796875,-1.960968017578125
1789375478.904536,1.0594635009765625,-0.2969970703125,-0.67791748046875
1789375479.004583,0.45318603515625,-0.402801513671875,0.1471099853515625
1789375479.103625,-1.4992218017578125,1.07940673828125,-2.4525604248046875
1789375479.203624,1.315948486328125,-1.4080657958984375,0.736328125
1789375479.3031,-0.23260498046875,0.269317626953125,-1.19110107421875
1789375479.402693,-0.209930419921875,1.32000732421875,-1.0438079833984375
1789375479.502594,2.034637451171875,-0.563018798828125,-0.351654052734375
1789375479.6013432,0.1293792724609375,-0.131744384765625,0.780181884765625
1789375479.700666,0.004150390625,0.519073486328125,-2.110198974609375
1789375479.800384,0.5731964111328125,-0.1949920654296875,-1.427459716796875
1789375479.899864,-0.4740447998046875,-0.3298187255859375,0.1351776123046875
1789375479.9995909,2.363128662109375,-0.1615753173828125,-0.7612457275390625
1789375480.1008492,0.4626007080078125,-0.847137451171875,0.296234130859375
1789375480.1992068,0.1114501953125,-0.31219482421875,-0.618408203125
1789375480.298389,-0.2378692626953125,0.1273040771484375,-0.5818634033203125
1789375480.3980489,1.5167694091796875,1.0059814453125,-2.6160888671875
1789375480.497499,1.45025634765625,1.486663818359375,-1.1070709228515625
1789375480.59693,-1.5583343505859375,0.24603271484375,0.0068359375
1789375480.696084,-1.398193359375,-0.0093536376953125,0.331268310546875
1789375480.79566,-0.4380950927734375,0.365234375,0.144256591796875
1789375480.895043,1.034942626953125,1.2829132080078125,-0.007568359375
1789375480.994663,1.717132568359375,2.20245361328125,-1.8774871826171875
1789375481.094174,1.4271392822265625,1.6281890869140625,-1.6319427490234375
1789375481.193612,1.586029052734375,1.4132232666015625,-0.975128173828125
1789375481.293175,-0.7891693115234375,1.677001953125,0.197174072265625
1789375481.392781,-1.904022216796875,-0.178436279296875,-0.0224456787109375
1789375481.492227,-0.932342529296875,0.036834716796875,-0.10052490234375
1789375481.591666,0.4986114501953125,1.3188018798828125,0.1021881103515625
1789375481.691358,2.16986083984375,2.726043701171875,-2.5350494384765625
1789375481.790928,1.588623046875,1.4188690185546875,-1.1110687255859375
1789375481.89043,-0.1829833984375,1.4899139404296875,-0.42596435546875
1789375481.9898272,-1.4476318359375,-0.3500213623046875,-0.588226318359375
1789375482.08991,0.7376861572265625,-0.2772369384765625,0.9899749755859375
1789375482.188981,1.3306884765625,0.25933837890625,1.8321075439453125
1789375482.2885408,1.028228759765625,-0.0344390869140625,1.0537261962890625
1789375482.38797,-0.005889892578125,-0.18829345703125,-0.28106689453125
1789375482.487523,0.1607513427734375,0.4228363037109375,-1.32366943359375
1789375482.587017,1.9017181396484375,-0.0290374755859375,-0.6898040771484375
1789375482.686559,0.4878692626953125,0.05810546875,-0.3726348876953125
1789375482.7862592,-1.8933258056640625,0.033294677734375,-0.261993408203125
1789375482.885789,-0.9976654052734375,0.44378662109375,-0.499725341796875
1789375482.985142,1.1785430908203125,2.43896484375,0.14141845703125
1789375483.084883,2.61712646484375,1.4366912841796875,-2.098602294921875
1789375483.184269,0.36456298828125,1.965728759765625,-0.045135498046875
1789375483.283678,-1.2815093994140625,0.2239532470703125,-0.30267333984375
1789375483.383216,-1.4640655517578125,0.1859283447265625,-0.078369140625
1789375483.482867,-0.462860107421875,0.5345306396484375,0.4333648681640625
1789375483.5830321,2.0050506591796875,3.2193450927734375,-1.6800994873046875
1789375483.682609,1.6180572509765625,1.347442626953125,-1.2803497314453125
1789375483.782,0.06005859375,1.6833343505859375,-0.81939697265625
1789375483.881326,-1.1307373046875,0.194183349609375,-0.14739990234375
1789375483.9812222,2.8166656494140625,0.4811859130859375,0.8798370361328125
1789375484.08056,1.557708740234375,0.068450927734375,1.7236175537109375
1789375484.179848,0.3025054931640625,0.0083465576171875,0.5431976318359375
1789375484.27948,-0.5944671630859375,-0.2178955078125,-0.41339111328125
1789375484.378996,-0.52587890625,0.820037841796875,-1.1822357177734375
1789375484.4780889,1.7825469970703125,1.1419219970703125,-2.925201416015625
1789375484.5775518,0.809814453125,1.0067138671875,-0.3504486083984375
1789375484.677504,-1.643402099609375,-0.642547607421875,1.4873046875
1789375484.776627,-0.6614990234375,0.00982666015625,0.046844482421875
1789375484.8761082,0.53704833984375,1.491363525390625,0.0659637451171875
1789375484.975677,2.7364044189453125,1.3061676025390625,-1.63348388671875
1789375485.075427,1.1959991455078125,0.62396240234375,-0.8281097412109375
1789375485.174654,-0.2455291748046875,0.8992462158203125,1.33880615234375
1789375485.274632,1.205718994140625,0.768096923828125,1.32940673828125
1789375485.373873,1.0693511962890625,0.7115325927734375,0.8755645751953125
1789375485.473623,0.5420379638671875,0.5247650146484375,0.388397216796875
1789375485.6526198,1.660552978515625,0.1087493896484375,0.012359619140625
1789375485.756984,0.4404449462890625,0.6266632080078125,-1.896240234375
1789375485.8573089,-0.821929931640625,0.8664093017578125,-2.2925872802734375
1789375485.956809,3.1156768798828125,0.6278228759765625,0.7972564697265625
1789375486.056633,2.6562042236328125,-0.2499847412109375,1.0494842529296875
1789375486.156684,-0.689361572265625,0.55975341796875,-0.7046356201171875
1789375486.2602549,-2.091827392578125,1.2708282470703125,-1.933013916015625
1789375486.3596768,1.6240692138671875,1.67572021484375,0.036865234375
1789375486.4574552,2.4877777099609375,-0.583221435546875,0.464508056640625
1789375486.55613,-0.8505859375,0.8089599609375,-0.996673583984375
1789375486.6547642,-2.02813720703125,0.9314117431640625,-1.5016937255859375
1789375486.7533479,3.9615631103515625,0.3078155517578125,0.4352264404296875
1789375486.852202,1.3310394287109375,-0.10235595703125,-0.04583740234375
1789375486.956464,-1.629364013671875,0.7001953125,-1.6326751708984375
1789375487.0560799,-1.0484619140625,0.9852294921875,-0.8018341064453125
1789375487.15596,3.4953460693359375,-0.429290771484375,0.1282196044921875
1789375487.254967,0.0556640625,0.5750885009765625,-0.2688446044921875
1789375487.354916,-3.0327606201171875,0.93096923828125,-2.4305877685546875
1789375487.454132,0.4214630126953125,0.98028564453125,0.3778228759765625
1789375487.54916,2.036102294921875,0.1236572265625,-1.010650634765625
1789375487.648586,0.774261474609375,1.55462646484375,-1.3161468505859375
1789375487.748769,-1.0010986328125,0.8182373046875,-0.779998779296875
1789375487.849275,-1.94049072265625,0.2015533447265625,-0.3651123046875
1789375487.947254,-0.7305908203125,0.2952728271484375,0.2709808349609375
1789375488.0462599,2.13916015625,1.59478759765625,-0.11505126953125
1789375488.148775,1.2874908447265625,1.426513671875,-1.6849212646484375
1789375488.248626,0.1616668701171875,1.130828857421875,-1.3203582763671875
1789375488.348707,0.9834442138671875,-0.1025848388671875,-0.1865692138671875
1789375488.4494638,0.424652099609375,-0.709747314453125,-0.1108856201171875
1789375488.549021,0.37420654296875,-0.567962646484375,-0.698333740234375
1789375488.6482701,0.161224365234375,-0.5930328369140625,-0.7391204833984375
1789375488.746338,0.340606689453125,-0.623748779296875,-0.629180908203125
